source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
182,197,7,Artificial,24,,-1.0,149,-1.0,231.0,,,-1.0,38,,True,False
183,184,7,AST,30,,1.0,66,0.0,231.0,,1:9:1:13,1.0,38,,True,False
183,186,7,AST,31,,1.0,149,1.0,231.0,,1::1:,-1.0,38,,True,False
184,185,7,AST,15,,1.0,55,2.0,231.0,,1::9:1,9.0,38,,True,False
186,187,7,AST,14,,1.0,54,0.0,231.0,,1::1:,-1.0,38,,True,False
187,188,7,AST,31,,1.0,37,0.0,231.0,,1::1:,-1.0,38,,True,False
187,190,7,AST,30,,1.0,54,1.0,231.0,,1:14:1:21,1.0,38,,True,False
188,189,7,AST,31,,1.0,37,2.0,231.0,,1::1:,-1.0,38,,True,False
190,191,7,AST,18,,1.0,149,3.0,231.0,,1:58:9:1,9.0,38,,True,False
190,192,7,AST,3,,2.0,64,0.0,231.0,,2:6:2:17,2.0,38,,True,False
192,193,7,AST,21,JS_DECL_VAR,2.0,149,0.0,231.0,,2:6:2:9,2.0,38,,True,False
192,194,7,AST,30,,2.0,63,0.0,231.0,,2:6:2:9,2.0,13,,True,False
192,196,7,AST,30,,2.0,63,1.0,231.0,,2:12:2:17,2.0,38,,True,False
194,195,7,AST,3,,3.0,143,1.0,231.0,,3:6:3:23,3.0,38,,True,False
197,198,7,AST,21,JS_DECL_VAR,3.0,149,0.0,231.0,,3:6:3:12,3.0,38,,True,False
197,199,7,AST,30,,3.0,142,0.0,231.0,,3:6:3:12,3.0,35,,True,False
199,200,7,AST,30,,3.0,142,1.0,231.0,,3:15:3:23,3.0,38,,True,False
200,201,7,AST,3,,4.0,141,2.0,231.0,,4:6:4:23,4.0,38,,True,False
200,203,7,AST,21,JS_DECL_VAR,4.0,149,0.0,231.0,,4:6:4:12,4.0,38,,True,False
201,202,7,AST,30,,4.0,140,0.0,231.0,,4:6:4:12,4.0,33,,True,False
203,204,7,AST,30,,4.0,140,1.0,231.0,,4:15:4:23,4.0,38,,True,False
203,205,7,AST,3,,5.0,115,3.0,231.0,,5:6:5:20,5.0,38,,True,False
205,206,7,AST,21,JS_DECL_VAR,5.0,149,0.0,231.0,,5:6:5:10,5.0,38,,True,False
205,207,7,AST,30,,5.0,114,0.0,231.0,,5:6:5:10,5.0,29,,True,False
205,209,7,AST,21,,5.0,149,1.0,231.0,,5:13:5:20,5.0,38,,True,False
205,210,7,AST,30,,5.0,54,0.0,231.0,,5:13:5:20,5.0,9,,True,False
205,212,7,AST,5,,6.0,117,4.0,231.0,,6:2:6:28,6.0,38,,True,False
207,208,7,AST,13,NAME_NOT_FQ,6.0,149,0.0,231.0,,6:2:6:28,6.0,38,,True,False
210,211,7,AST,30,,6.0,116,0.0,231.0,,6:2:6:22,6.0,38,,True,False
219,220,7,AST,0,,6.0,19,1.0,231.0,,6:2:6:28,6.0,38,,True,False
219,224,7,AST,21,,6.0,149,0.0,231.0,,6:23:6:27,6.0,38,,True,False
219,2072,5,AST,30,,6.0,114,0.0,231.0,,6:23:6:27,6.0,29,,True,False
219,2072,5,AST,5,,7.0,48,5.0,231.0,,7:2:7:32,7.0,38,,True,False
219,1830,5,AST,13,NAME_NOT_FQ,7.0,149,0.0,231.0,,7:2:7:32,7.0,38,,True,False
219,1830,5,AST,30,,7.0,47,0.0,231.0,,7:2:7:11,7.0,38,,True,False
219,1834,5,AST,0,,7.0,16,1.0,231.0,,7:2:7:32,7.0,38,,True,False
219,1834,5,AST,21,,7.0,149,0.0,231.0,,7:12:7:15,7.0,38,,True,False
219,76,4,AST,30,,7.0,63,0.0,231.0,,7:12:7:15,7.0,13,,True,False
220,221,7,AST,21,,7.0,149,1.0,231.0,,7:17:7:23,7.0,38,,True,False
220,223,7,AST,30,,7.0,142,0.0,231.0,,7:17:7:23,7.0,35,,True,False
221,222,7,AST,21,,7.0,149,2.0,231.0,,7:25:7:31,7.0,38,,True,False
224,225,7,AST,30,,7.0,140,0.0,231.0,,7:25:7:31,7.0,33,,True,False
226,227,3,AST,5,,8.0,50,6.0,231.0,,8:2:8:32,8.0,38,,True,False
227,228,1,AST,13,NAME_NOT_FQ,8.0,149,0.0,231.0,,8:2:8:32,8.0,38,,True,False
227,229,2,AST,30,,8.0,49,0.0,231.0,,8:2:8:11,8.0,38,,True,False
227,230,7,AST,0,,8.0,16,1.0,231.0,,8:2:8:32,8.0,38,,True,False
230,231,7,AST,21,,8.0,149,0.0,231.0,,8:12:8:15,8.0,38,,True,False
230,287,7,AST,30,,8.0,63,0.0,231.0,,8:12:8:15,8.0,13,,True,False
230,333,7,AST,21,,8.0,149,1.0,231.0,,8:17:8:23,8.0,38,,True,False
230,379,7,AST,30,,8.0,142,0.0,231.0,,8:17:8:23,8.0,35,,True,False
230,398,7,AST,21,,8.0,149,2.0,231.0,,8:25:8:31,8.0,38,,True,False
230,417,7,AST,30,,8.0,140,0.0,231.0,,8:25:8:31,8.0,33,,True,False
231,232,1,AST,31,,1.0,149,4.0,231.0,,1::1:,-1.0,38,,True,False
231,233,2,AST,31,,1.0,149,5.0,231.0,,1::1:,-1.0,38,,True,False
231,234,7,AST,9,,11.0,68,1.0,227.0,,11::18:1,18.0,38,,True,False
231,235,7,Artificial,23,,-1.0,149,-1.0,287.0,,,-1.0,38,,True,False
231,236,7,Artificial,24,,-1.0,149,-1.0,287.0,,,-1.0,38,,True,False
231,241,7,AST,30,,11.0,68,0.0,287.0,,11:9:11:17,11.0,38,,True,False
