source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
160,161,5,AST,20,,25.0,169,1.0,114.0,,25:32:53:5,53.0,30,,True,False
162,163,5,AST,11,,26.0,169,0.0,114.0,,26:6:52:7,52.0,30,,True,False
164,165,5,AST,12,,26.0,169,0.0,114.0,,26:6:52:7,52.0,30,,True,False
164,167,5,AST,4,BINARY_BOOL_AND,26.0,165,0.0,114.0,,26:9:26:58,26.0,30,,True,False
165,166,5,AST,4,BINARY_IS_IDENTICAL,26.0,164,0.0,114.0,,26:9:26:37,26.0,30,,True,False
167,168,5,AST,5,JS_TYPEOF,26.0,162,0.0,114.0,,26:9:26:24,26.0,30,,True,False
167,170,5,AST,14,NAME_NOT_FQ,26.0,169,0.0,114.0,,26:9:26:24,26.0,30,,True,False
168,169,5,AST,33,,26.0,86,0.0,114.0,,26:9:26:24,26.0,30,,True,False
171,172,5,AST,0,,26.0,169,1.0,114.0,,26:9:26:24,26.0,30,,True,False
172,173,5,AST,9,,26.0,103,0.0,114.0,,26:16:26:24,26.0,30,,True,False
174,175,5,AST,24,,26.0,169,0.0,114.0,,26:16:26:19,26.0,30,,True,False
174,177,5,AST,33,,26.0,97,0.0,114.0,,26:16:26:19,26.0,21,,True,False
174,178,5,AST,24,,26.0,169,1.0,114.0,,26:20:26:23,26.0,30,,True,False
174,180,5,AST,33,,26.0,93,0.0,114.0,,26:20:26:23,26.0,19,,True,False
175,176,5,AST,33,,26.0,115,1.0,114.0,,26:29:26:37,26.0,30,,True,False
178,179,5,AST,4,BINARY_IS_NOT_IDENTICAL,26.0,104,1.0,114.0,,26:41:26:58,26.0,30,,True,False
180,181,5,AST,9,,26.0,103,0.0,114.0,,26:41:26:49,26.0,30,,True,False
181,182,5,AST,24,,26.0,169,0.0,114.0,,26:41:26:44,26.0,30,,True,False
182,183,5,AST,33,,26.0,97,0.0,114.0,,26:41:26:44,26.0,21,,True,False
182,190,5,AST,24,,26.0,169,1.0,114.0,,26:45:26:48,26.0,30,,True,False
183,184,5,AST,33,,26.0,93,0.0,114.0,,26:45:26:48,26.0,19,,True,False
183,186,5,AST,8,,26.0,169,1.0,114.0,,26::26:,-1.0,30,,True,False
183,187,5,AST,14,NAME_NOT_FQ,26.0,169,0.0,114.0,,26::26:,-1.0,30,,True,False
184,185,5,AST,33,,26.0,169,0.0,114.0,,26::26:,-1.0,30,,True,False
187,188,5,AST,20,,26.0,169,1.0,114.0,,26:60:40:7,40.0,30,,True,False
188,189,5,AST,3,,27.0,149,0.0,114.0,,27:12:27:18,27.0,30,,True,False
190,191,5,AST,24,JS_DECL_VAR,27.0,169,0.0,114.0,,27:12:27:18,27.0,30,,True,False
191,192,5,AST,33,,27.0,149,0.0,114.0,,27:12:27:18,27.0,27,,True,False
191,311,5,AST,3,,28.0,76,1.0,114.0,,28:12:28:25,28.0,30,,True,False
192,193,5,AST,24,JS_DECL_VAR,28.0,169,0.0,114.0,,28:12:28:17,28.0,30,,True,False
192,214,5,AST,33,,28.0,75,0.0,114.0,,28:12:28:17,28.0,12,,True,False
193,194,5,AST,8,,28.0,73,1.0,114.0,,28::28:,-1.0,30,,True,False
193,205,5,AST,14,NAME_NOT_FQ,28.0,73,0.0,114.0,,28::28:,-1.0,30,,True,False
194,195,5,AST,33,,28.0,73,0.0,114.0,,28::28:,-1.0,30,,True,False
194,204,5,AST,10,JS_FOR_IN,29.0,169,2.0,114.0,,29:8:36:9,36.0,30,,True,False
195,196,5,AST,24,,29.0,169,0.0,114.0,,29:22:29:27,29.0,30,,True,False
195,198,5,AST,33,,29.0,49,0.0,114.0,,29:22:29:27,29.0,7,,True,False
196,197,5,AST,34,,29.0,169,1.0,114.0,,29::29:,-1.0,30,,True,False
198,199,5,AST,24,,29.0,169,2.0,114.0,,29::29:,-1.0,30,,True,False
199,200,5,AST,33,,29.0,149,0.0,114.0,,29::29:,-1.0,27,,True,False
199,202,5,AST,20,,29.0,169,3.0,114.0,,29:29:36:9,36.0,30,,True,False
200,201,5,AST,11,,30.0,169,0.0,114.0,,30:10:35:11,35.0,30,,True,False
202,203,5,AST,12,,30.0,169,0.0,114.0,,30:10:35:11,35.0,30,,True,False
205,206,5,AST,13,,30.0,52,0.0,114.0,,30:14:30:42,30.0,30,,True,False
205,211,5,AST,24,,30.0,169,0.0,114.0,,30:14:30:19,30.0,30,,True,False
206,207,5,AST,33,,30.0,49,0.0,114.0,,30:14:30:19,30.0,7,,True,False
206,209,5,AST,33,,30.0,87,1.0,114.0,,30:20:30:34,30.0,30,,True,False
207,208,5,AST,0,,30.0,20,2.0,114.0,,30:14:30:42,30.0,30,,True,False
209,210,5,AST,24,,30.0,169,0.0,114.0,,30:35:30:41,30.0,30,,True,False
211,212,5,AST,33,,30.0,149,0.0,114.0,,30:35:30:41,30.0,27,,True,False
212,213,5,AST,20,,30.0,169,1.0,114.0,,30:44:35:11,35.0,30,,True,False
214,215,5,AST,11,,31.0,169,0.0,114.0,,31:12:34:13,34.0,30,,True,False
214,218,5,AST,12,,31.0,169,0.0,114.0,,31:12:34:13,34.0,30,,True,False
214,224,5,AST,4,BINARY_IS_IDENTICAL,31.0,56,0.0,114.0,,31:16:31:42,31.0,30,,True,False
214,272,5,AST,9,,31.0,55,0.0,114.0,,31:16:31:29,31.0,30,,True,False
215,216,5,AST,24,,31.0,169,0.0,114.0,,31:16:31:21,31.0,30,,True,False
216,217,5,AST,33,,31.0,49,0.0,114.0,,31:16:31:21,31.0,7,,True,False
218,219,5,AST,24,,31.0,169,1.0,114.0,,31:22:31:28,31.0,30,,True,False
218,221,5,AST,33,,31.0,149,0.0,114.0,,31:22:31:28,31.0,27,,True,False
219,220,5,AST,9,,31.0,103,1.0,114.0,,31:34:31:42,31.0,30,,True,False
221,222,5,AST,24,,31.0,169,0.0,114.0,,31:34:31:37,31.0,30,,True,False
222,223,5,AST,33,,31.0,97,0.0,114.0,,31:34:31:37,31.0,21,,True,False
224,225,5,AST,24,,31.0,169,1.0,114.0,,31:38:31:41,31.0,30,,True,False
224,227,5,AST,33,,31.0,93,0.0,114.0,,31:38:31:41,31.0,19,,True,False
224,228,5,AST,20,,31.0,169,1.0,114.0,,31:44:34:13,34.0,30,,True,False
224,230,5,AST,3,,32.0,123,0.0,114.0,,32:14:32:52,32.0,30,,True,False
225,226,5,AST,9,,32.0,122,0.0,114.0,,32:14:32:28,32.0,30,,True,False
228,229,5,AST,24,,32.0,169,0.0,114.0,,32:14:32:23,32.0,30,,True,False
230,231,5,AST,33,,32.0,119,0.0,114.0,,32:14:32:23,32.0,23,,True,False
231,232,5,AST,24,,32.0,169,1.0,114.0,,32:24:32:27,32.0,30,,True,False
232,233,5,AST,33,,32.0,93,0.0,114.0,,32:24:32:27,32.0,19,,True,False
232,240,5,AST,4,BINARY_ADD,32.0,27,1.0,114.0,,32:31:32:52,32.0,30,,True,False
233,234,5,AST,24,,32.0,169,0.0,114.0,,32:31:32:43,32.0,30,,True,False
233,236,5,AST,33,,32.0,26,0.0,114.0,,32:31:32:43,32.0,2,,True,False
233,237,5,AST,24,,32.0,169,1.0,114.0,,32:46:32:52,32.0,30,,True,False
234,235,5,AST,33,,32.0,149,0.0,114.0,,32:46:32:52,32.0,27,,True,False
237,238,5,AST,3,,33.0,77,1.0,114.0,,33:14:33:26,33.0,30,,True,False
238,239,5,AST,24,,33.0,169,0.0,114.0,,33:14:33:19,33.0,30,,True,False
240,241,5,AST,33,,33.0,75,0.0,114.0,,33:14:33:19,33.0,12,,True,False
241,242,5,AST,8,,33.0,159,1.0,114.0,,33::33:,-1.0,30,,True,False
242,243,5,AST,14,NAME_NOT_FQ,33.0,159,0.0,114.0,,33::33:,-1.0,30,,True,False
242,254,5,AST,33,,33.0,159,0.0,114.0,,33::33:,-1.0,30,,True,False
243,244,5,AST,11,,37.0,169,3.0,114.0,,37:8:39:9,39.0,30,,True,False
243,249,5,AST,12,,37.0,169,0.0,114.0,,37:8:39:9,39.0,30,,True,False
