source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
91,92,PARENT_OF,AST,AST_CALL,,12.0,"callback(1,`pdflatex[1] error: ${err}`)",0.0,111.0,,12:12:12:51,12.0,,,True,
95,96,PARENT_OF,AST,AST_NAME,NAME_NOT_FQ,12.0,,0.0,111.0,,12:12:12:51,12.0,,,True,
98,99,PARENT_OF,AST,string,,12.0,callback,0.0,111.0,,12:12:12:20,12.0,,,True,
98,101,PARENT_OF,AST,AST_ARG_LIST,,12.0,"(1,`pdflatex[1] error: ${err}`)",1.0,111.0,,12:12:12:51,12.0,,,True,
98,1870,LOOKUP,AST,integer,,12.0,1,0.0,111.0,,12:21:12:22,12.0,,,True,
98,2090,LOOKUP,AST,AST_ENCAPS_LIST,,12.0,`pdflatex[1] error: ${err}`,1.0,111.0,,12:23:12:50,12.0,,,True,
98,2087,LOOKUP,AST,string,,12.0,pdflatex[1] error: ,0.0,111.0,,12:23:12:45,12.0,,,True,
98,242,FLOWS_TO,AST,AST_VAR,,12.0,,1.0,111.0,,12:45:12:48,12.0,,,True,
98,259,OBJ_REACHES,AST,string,,12.0,err,0.0,111.0,,12:45:12:48,12.0,err,,True,
98,232,FLOWS_TO,AST,string,,12.0,,2.0,111.0,,12:48:12:50,12.0,,,True,
99,100,PARENT_OF,AST,AST_IF_ELEM,,11.0,,1.0,111.0,,11:8:23:9,23.0,,,True,
101,102,PARENT_OF,AST,,,11.0,,0.0,111.0,,11::11:,,,,True,
101,111,PARENT_OF,AST,AST_STMT_LIST,,13.0,,1.0,111.0,,13:13:23:9,23.0,,,True,
102,103,PARENT_OF,AST,AST_CALL,,15.0,,0.0,111.0,,15:12:22:14,22.0,,compile second time to fit the usage,True,
102,109,PARENT_OF,AST,AST_NAME,NAME_NOT_FQ,15.0,,0.0,111.0,,15:12:22:14,22.0,,,True,
103,104,PARENT_OF,AST,string,,15.0,exec,0.0,111.0,,15:12:15:16,15.0,,,True,
103,108,PARENT_OF,AST,AST_ARG_LIST,,15.0,,1.0,111.0,,15:12:22:14,22.0,,,True,
104,105,PARENT_OF,AST,AST_BINARY_OP,BINARY_ADD,15.0,"\""pdflatex -output-directory \"" + dest_file + \"" \"" + src_file",0.0,111.0,,15:17:15:75,15.0,,,True,
104,106,PARENT_OF,AST,AST_BINARY_OP,BINARY_ADD,15.0,"\""pdflatex -output-directory \"" + dest_file + \"" \""",0.0,111.0,,15:17:15:64,15.0,,,True,
